Longitude,Latitude,depth_m, 14.May.15, 19.May.15, 22.May.15, 29.May.15, 5.Jun.15, 11.Jun.15, 17.Jun.15, 18.Jun.15, 19.Jun.15, 26.Jun.15, 27.Jun.15, 2.Jul.15, 10.Jul.15, 16.Jul.15, 24.Jul.15, 30.Jul.15, 7.Aug.15, 14.Aug.15, 20.Aug.15, 28.Aug.15, 3.Sep.15, 10.Sep.15, 16.Sep.15, 24.Sep.15, 1.Oct.15, 8.Oct.15, 15.Oct.15, 23.Oct.15, 30.Oct.15, 5.Nov.15, 12.Nov.15, 19.Nov.15, 1.Dec.15
-9434420,4777520,2.72,52.2441,56.6988,17.0639,49.4739,48.1026,58.5769,60.7841,47.6164,56.3893,30.3773,6.1841,64.4145,41.3112,66.8218,74.9296,83.0545,68.9207,92.2957,54.3117,99.1830,124.4839,74.1745,145.5017,191.9751,61.6624,92.1043,109.9974,103.8283,63.8435,70.6573,29.7371,43.7008,27.8115
-9434400,4777520,2.76,51.7446,56.2981,17.1519,49.5360,48.9039,58.6349,60.7729,47.6411,56.5696,30.9354,6.4736,64.0734,41.4631,66.5234,75.0644,83.0006,68.8858,92.4924,54.1402,99.2166,123.9317,74.1696,144.5241,191.2456,61.9057,92.1688,109.2341,103.5902,63.3717,70.5712,29.5582,43.4874,27.8048
-9434380,4777520,2.80,51.2429,55.8888,17.2456,49.6019,49.7017,58.6751,60.7598,47.6742,56.7641,31.5153,6.7761,63.7366,41.6253,66.2282,75.1992,82.9401,68.8556,92.6823,53.9643,99.2475,123.3830,74.1726,143.5271,190.5033,62.1637,92.2439,108.4465,103.3372,62.8949,70.4792,29.3707,43.2710,27.7989
-9434360,4777520,2.84,50.7435,55.4745,17.3443,49.6708,50.4889,58.6969,60.7447,47.7156,56.9710,32.1124,7.0890,63.4070,41.7968,65.9388,75.3328,82.8735,68.8303,92.8635,53.7855,99.2751,122.8421,74.1837,142.5187,189.7537,62.4345,92.3288,107.6409,103.0711,62.4170,70.3817,29.1760,43.0534,27.7939
-9434340,4777520,2.88,50.2503,55.0583,17.4471,49.7421,51.2593,58.7001,60.7280,47.7652,57.1887,32.7217,7.4099,63.0871,41.9761,65.6571,75.4639,82.8010,68.8104,93.0344,53.6050,99.2990,122.3128,74.2028,141.5063,189.0018,62.7159,92.4229,106.8233,102.7937,61.9415,70.2796,28.9759,42.8361,27.7899
-9434320,4777520,2.92,49.7666,54.6433,17.5534,49.8154,52.0079,58.6851,60.7095,47.8225,57.4153,33.3388,7.7367,62.7787,42.1620,65.3849,75.5915,82.7232,68.7960,93.1941,53.4239,99.3188,121.7979,74.2295,140.4961,188.2521,63.0058,92.5251,105.9993,102.5070,61.4717,70.1734,28.7716,42.6206,27.7867
-9434300,4777520,2.97,49.2952,54.2320,17.6622,49.8899,52.7307,58.6526,60.6897,47.8869,57.6489,33.9593,8.0671,62.4833,42.3531,65.1233,75.7147,82.6407,68.7871,93.3417,53.2432,99.3342,121.2997,74.2634,139.4939,187.5081,63.3022,92.6344,105.1740,102.2127,61.0100,70.0638,28.5647,42.4079,27.7846
-9434280,4777520,3.01,48.8384,53.8267,17.7730,49.9651,53.4245,58.6035,60.6685,47.9580,57.8876,34.5791,8.3991,62.2017,42.5481,64.8733,75.8327,82.5539,68.7837,93.4766,53.0638,99.3450,120.8197,74.3040,138.5045,186.7728,63.6030,92.7496,104.3520,101.9128,60.5588,69.9515,28.3566,42.1991,27.7835
-9434260,4777520,3.06,48.3979,53.4294,17.8848,50.0404,54.0869,58.5390,60.6463,48.0351,58.1296,35.1947,8.7309,61.9347,42.7457,64.6353,75.9448,82.4634,68.7856,93.5988,52.8864,99.3511,120.3589,74.3504,137.5317,186.0486,63.9065,92.8695,103.5372,101.6089,60.1198,69.8371,28.1485,41.9948,27.7832
-9434240,4777520,3.10,47.9753,53.0418,17.9971,50.1153,54.7162,58.4605,60.6231,48.1174,58.3731,35.8026,9.0606,61.6826,42.9447,64.4096,76.0505,82.3699,68.7926,93.7080,52.7116,99.3522,119.9176,74.4022,136.5789,185.3372,64.2108,92.9928,102.7333,101.3025,59.6944,69.7211,27.9416,41.7958,27.7839
-9434220,4777520,3.15,47.5715,52.6653,18.1093,50.1893,55.3113,58.3694,60.5991,48.2044,58.6164,36.3999,9.3869,61.4452,43.1440,64.1963,76.1494,82.2737,68.8046,93.8046,52.5400,99.3484,119.4959,74.4584,135.6488,184.6401,64.5142,93.1185,101.9432,100.9950,59.2837,69.6040,27.7369,41.6024,27.7855
-9434200,4777520,3.19,47.1872,52.3011,18.2206,50.2620,55.8719,58.2672,60.5746,48.2954,58.8578,36.9840,9.7084,61.2225,43.3425,63.9952,76.2410,82.1754,68.8213,93.8886,52.3719,99.3394,119.0936,74.5184,134.7431,183.9580,64.8153,93.2454,101.1696,100.6879,58.8884,69.4864,27.5354,41.4150,27.7880
-9434180,4777520,3.24,46.8229,51.9501,18.3307,50.3330,56.3978,58.1554,60.5496,48.3898,59.0961,37.5526,10.0240,61.0141,43.5395,63.8059,76.3252,82.0755,68.8425,93.9606,52.2076,99.3253,118.7099,74.5816,133.8634,183.2914,65.1129,93.3723,100.4145,100.3821,58.5090,69.3686,27.3379,41.2339,27.7912
-9434160,4777520,3.28,46.4786,51.6129,18.4391,50.4018,56.8894,58.0355,60.5244,48.4869,59.3299,38.1039,10.3327,60.8194,43.7340,63.6280,76.4017,81.9743,68.8678,94.0209,52.0473,99.3060,118.3441,74.6471,133.0106,182.6404,65.4057,93.4983,99.6794,100.0787,58.1458,69.2510,27.1452,41.0590,27.7951
-9434140,4777520,3.32,46.1544,51.2900,18.5454,50.4683,57.3472,57.9088,60.4990,48.5862,59.5581,38.6363,10.6337,60.6378,43.9254,63.4609,76.4705,81.8723,68.8969,94.0700,51.8912,99.2817,117.9953,74.7144,132.1851,182.0048,65.6929,93.6226,98.9657,99.7784,57.7987,69.1339,26.9578,40.8904,27.7998
-9435160,4777540,2.60,40.2765,50.8156,16.2997,49.0437,71.0731,69.7694,61.5310,43.7958,53.2573,32.9562,6.9124,52.8953,39.6813,57.0020,78.1756,85.0346,65.6473,101.0226,51.9534,101.2200,107.3926,69.6376,129.4452,178.5504,60.1224,87.8810,102.7064,105.3650,54.0130,71.4728,29.7386,39.5179,27.2268
-9435140,4777540,2.60,40.8210,51.1071,16.3171,49.0530,70.0523,69.3216,61.5034,43.9385,53.3573,32.7757,6.8383,53.4041,39.7206,57.4382,78.0341,84.9686,65.7787,100.6550,52.0752,101.1417,108.1596,69.8172,130.2390,179.2146,60.1451,88.0426,103.1149,105.3470,54.4742,71.4578,29.7646,39.7178,27.2506
-9435120,4777540,2.60,41.4030,51.4174,16.3364,49.0632,68.9601,68.8400,61.4735,44.0932,53.4654,32.5851,6.7614,53.9474,39.7647,57.9036,77.8814,84.8963,65.9205,100.2598,52.2039,101.0560,108.9772,70.0102,131.0807,179.9162,60.1718,88.2156,103.5462,105.3239,54.9656,71.4398,29.7912,39.9302,27.2763
-9435100,4777540,2.59,42.0222,51.7466,16.3574,49.0740,67.7972,68.3257,61.4415,44.2594,53.5809,32.3834,6.6814,54.5249,39.8131,58.3980,77.7176,84.8178,66.0723,99.8376,52.3396,100.9630,109.8445,70.2163,131.9708,180.6554,60.2020,88.3996,104.0009,105.2963,55.4869,71.4192,29.8189,40.1552,27.3037
-9435080,4777540,2.59,42.6776,52.0946,16.3798,49.0852,66.5655,67.7801,61.4076,44.4366,53.7032,32.1702,6.5978,55.1355,39.8652,58.9204,77.5429,84.7336,66.2338,99.3894,52.4824,100.8631,110.7604,70.4348,132.9089,181.4318,60.2351,88.5939,104.4795,105.2650,56.0377,71.3963,29.8479,40.3924,27.3328
-9435060,4777540,2.59,43.3678,52.4610,16.4033,49.0967,65.2684,67.2057,61.3719,44.6238,53.8312,31.9448,6.5102,55.7774,39.9205,59.4693,77.3578,84.6442,66.4042,98.9166,52.6322,100.7566,111.7223,70.6647,133.8935,182.2443,60.2701,88.7974,104.9821,105.2309,56.6168,71.3714,29.8786,40.6416,27.3634
-9435040,4777540,2.59,44.0905,52.8450,16.4275,49.1082,63.9107,66.6053,61.3345,44.8199,53.9637,31.7069,6.4181,56.4482,39.9780,60.0428,77.1630,84.5505,66.5828,98.4214,52.7886,100.6442,112.7268,70.9047,134.9225,183.0910,60.3062,89.0091,105.5082,105.1950,57.2225,71.3451,29.9113,40.9019,27.3954
-9435020,4777540,2.59,44.8423,53.2452,16.4519,49.1195,62.4988,65.9829,61.2960,45.0234,54.0993,31.4564,6.3211,57.1446,40.0370,60.6380,76.9596,84.4532,66.7683,97.9065,52.9512,100.5267,113.7691,71.1534,135.9924,183.9690,60.3423,89.2273,106.0570,105.1583,57.8524,71.3177,29.9464,41.1725,27.4287
-9435000,4777540,2.59,45.6192,53.6599,16.4761,49.1303,61.0410,65.3429,61.2564,45.2327,54.2366,31.1934,6.2192,57.8625,40.0963,61.2516,76.7486,84.3533,66.9595,97.3752,53.1195,100.4048,114.8434,71.4089,137.0985,184.8744,60.3773,89.4502,106.6267,105.1220,58.5033,71.2899,29.9842,41.4520,27.4630
-9434980,4777540,2.59,46.4162,54.0869,16.4997,49.1405,59.5471,64.6907,61.2163,45.4457,54.3736,30.9186,6.1121,58.5969,40.1551,61.8791,76.5317,84.2520,67.1548,96.8315,53.2925,100.2796,115.9424,71.6689,138.2346,185.8021,60.4101,89.6758,107.2152,105.0873,59.1711,71.2623,30.0249,41.7387,27.4979
-9434960,4777540,2.59,47.2271,54.5234,16.5221,49.1495,58.0291,64.0324,61.1761,45.6604,54.5088,30.6326,5.9999,59.3419,40.2122,62.5158,76.3104,84.1503,67.3523,96.2802,53.4692,100.1525,117.0574,71.9310,139.3933,186.7462,60.4395,89.9018,107.8194,105.0554,59.8510,71.2354,30.0687,42.0306,27.5333
-9434940,4777540,2.59,48.0449,54.9660,16.5427,49.1574,56.5003,63.3747,61.1361,45.8743,54.6400,30.3371,5.8830,60.0909,40.2665,63.1558,76.0869,84.0496,67.5501,95.7264,53.6484,100.0246,118.1788,72.1924,140.5657,187.6993,60.4646,90.1257,108.4354,105.0275,60.5374,71.2100,30.1157,42.3254,27.5686
-9434920,4777540,2.59,48.8620,55.4108,16.5613,49.1637,54.9759,62.7248,61.0970,46.0849,54.7655,30.0337,5.7617,60.8363,40.3170,63.7929,75.8634,83.9513,67.7461,95.1759,53.8285,99.8974,119.2956,72.4504,141.7414,188.6530,60.4843,90.3449,109.0583,105.0046,61.2240,71.1864,30.1658,42.6205,27.6037
-9434900,4777540,2.58,49.6696,55.8535,16.5773,49.1684,53.4720,62.0902,61.0591,46.2897,54.8835,29.7251,5.6369,61.5703,40.3628,64.4204,75.6422,83.8566,67.9379,94.6349,54.0078,99.7725,120.3960,72.7018,142.9090,189.5982,60.4980,90.5568,109.6827,104.9876,61.9037,71.1653,30.2188,42.9127,27.6380
-9434880,4777540,2.58,50.4587,56.2892,16.5904,49.1713,52.0058,61.4787,61.0229,46.4861,54.9922,29.4142,5.5096,62.2845,40.4030,65.0311,75.4260,83.7668,68.1232,94.1096,54.1845,99.6513,121.4675,72.9436,144.0558,190.5245,60.5050,90.7587,110.3020,104.9770,62.5690,71.1470,30.2743,43.1990,27.6711
-9434860,4777540,2.57,51.2199,56.7128,16.6005,49.1723,50.5949,60.8976,60.9889,46.6716,55.0904,29.1044,5.3813,62.9703,40.4371,65.6176,75.2174,83.6830,68.2998,93.6064,54.3564,99.5355,122.4975,73.1729,145.1684,191.4214,60.5052,90.9483,110.9093,104.9733,63.2120,71.1320,30.3317,43.4759,27.7027
-9434840,4777540,2.57,51.9437,57.1190,16.6074,49.1715,49.2568,60.3540,60.9576,46.8440,55.1769,28.8000,5.2537,63.6194,40.4647,66.1729,75.0191,83.6064,68.4655,93.1316,54.5215,99.4265,123.4733,73.3868,146.2331,192.2779,60.4986,91.1232,111.4967,104.9764,63.8247,71.1203,30.3902,43.7401,27.7323
-9434820,4777540,2.56,52.6209,57.5024,16.6113,49.1690,48.0082,59.8544,60.9292,47.0012,55.2510,28.5054,5.1286,64.2236,40.4857,66.6900,74.8335,83.5377,68.6183,92.6911,54.6775,99.3256,124.3828,73.5830,147.2359,193.0828,60.4857,91.2816,112.0563,104.9858,64.3993,71.1120,30.4488,43.9881,27.7597
-9434800,4777540,2.56,53.2427,57.8578,16.6124,49.1651,46.8649,59.4041,60.9040,47.1418,55.3126,28.2255,5.0083,64.7756,40.5005,67.1626,74.6631,83.4775,68.7565,92.2900,54.8224,99.2340,125.2148,73.7593,148.1633,193.8258,60.4674,91.4221,112.5799,105.0008,64.9284,71.1069,30.5064,44.2166,27.7844
-9434780,4777540,2.55,53.8015,58.1800,16.6110,49.1600,45.8407,59.0074,60.8821,47.2645,55.3620,27.9653,4.8951,65.2688,40.5094,67.5850,74.5101,83.4260,68.8787,91.9329,54.9540,99.1528,125.9592,73.9142,149.0026,194.4967,60.4451,91.5436,113.0592,105.0202,65.4049,71.1046,30.5616,44.4228,27.8063
-9434760,4777540,2.54,54.2904,58.4647,16.6078,49.1542,44.9472,58.6672,60.8638,47.3687,55.3999,27.7300,4.7918,65.6981,40.5135,67.9529,74.3762,83.3833,68.9839,91.6234,55.0704,99.0827,126.6079,74.0465,149.7424,195.0868,60.4203,91.6460,113.4865,105.0423,65.8229,71.1047,30.6129,44.6039,27.8252
-9434740,4777540,2.54,54.7040,58.7076,16.6035,49.1482,44.1935,58.3851,60.8488,47.4543,55.4278,27.5248,4.7007,66.0594,40.5139,68.2625,74.2630,83.3491,69.0715,91.3638,55.1699,99.0241,127.1546,74.1560,150.3726,195.5886,60.3950,91.7293,113.8543,105.0653,66.1774,71.1065,30.6588,44.7576,27.8409
-9434720,4777540,2.53,55.0385,58.9056,16.5988,49.1426,43.5855,58.1610,60.8371,47.5217,55.4473,27.3544,4.6245,66.3502,40.5121,68.5119,74.1715,83.3228,69.1413,91.1556,55.2511,98.9773,127.5952,74.2427,150.8852,195.9961,60.3716,91.7943,114.1563,105.0868,66.4647,71.1091,30.6977,44.8823,27.8534
-9434700,4777540,2.53,55.2915,59.0561,16.5946,49.1379,43.1265,57.9934,60.8285,47.5718,55.4606,27.2235,4.5657,66.5695,40.5097,68.7000,74.1024,83.3036,69.1936,90.9989,55.3128,98.9421,127.9277,74.3074,151.2745,196.3052,60.3525,91.8424,114.3869,105.1045,66.6824,71.1117,30.7279,44.9768,27.8628
-9434680,4777540,2.53,55.4623,59.1573,16.5921,49.1350,42.8162,57.8794,60.8225,47.6060,55.4702,27.1360,4.5265,66.7179,40.5085,68.8272,74.0557,83.2903,69.2291,90.8927,55.3544,98.9182,128.1525,74.3515,151.5366,196.5136,60.3402,91.8753,114.5416,105.1159,66.8291,71.1131,30.7479,45.0406,27.8692
-9434660,4777540,2.52,55.5518,59.2086,16.5921,49.1343,42.6518,57.8149,60.8189,47.6260,55.4788,27.0953,4.5089,66.7972,40.5104,68.8951,74.0311,83.2818,69.2489,90.8352,55.3753,98.9051,128.2721,74.3767,151.6704,196.6207,60.3373,91.8953,114.6174,105.1183,66.9053,71.1125,30.7564,45.0735,27.8727
-9434640,4777540,2.53,55.5623,59.2100,16.5958,49.1366,42.6277,57.7950,60.8172,47.6340,55.4891,27.1041,4.5147,66.8106,40.5173,68.9064,74.0282,83.2766,69.2543,90.8233,55.3755,98.9019,128.2909,74.3852,151.6767,196.6278,60.3462,91.9049,114.6124,105.1094,66.9124,71.1088,30.7520,45.0762,27.8737
-9434620,4777540,2.53,55.4975,59.1623,16.6039,49.1425,42.7359,57.8138,60.8170,47.6321,55.5040,27.1641,4.5451,66.7626,40.5310,68.8647,74.0457,83.2734,69.2470,90.8534,55.3553,98.9078,128.2150,74.3795,151.5585,196.5380,60.3693,91.9066,114.5261,105.0869,66.8529,71.1009,30.7337,45.0496,27.8723
-9434600,4777540,2.53,55.3622,59.0671,16.6173,49.1525,42.9666,57.8648,60.8176,47.6228,55.5260,27.2764,4.6011,66.6582,40.5531,68.7743,74.0824,83.2707,69.2287,90.9213,55.3153,98.9215,128.0519,74.3622,151.3207,196.3557,60.4086,91.9034,114.3592,105.0487,66.7306,71.0881,30.7007,44.9953,27.8689
-9434580,4777540,2.54,55.1620,58.9269,16.6369,49.1670,43.3083,57.9417,60.8187,47.6085,55.5577,27.4411,4.6831,66.5034,40.5851,68.6403,74.1367,83.2671,69.2012,91.0221,55.2563,98.9420,127.8101,74.3361,150.9700,196.0865,60.4657,91.8978,114.1138,104.9931,66.5497,71.0694,30.6524,44.9150,27.8639
-9434560,4777540,2.56,54.9033,58.7443,16.6631,49.1863,43.7486,58.0376,60.8197,47.5915,55.6011,27.6577,4.7912,66.3045,40.6282,68.4681,74.2068,83.2613,69.1666,91.1511,55.1794,98.9680,127.4989,74.3039,150.5141,195.7372,60.5421,91.8926,113.7929,104.9188,66.3155,71.0444,30.5886,44.8109,27.8576
-9434540,4777540,2.57,54.5928,58.5229,16.6965,49.2108,44.2746,58.1464,60.8203,47.5740,55.6581,27.9246,4.9250,66.0678,40.6835,68.2630,74.2909,83.2522,69.1268,91.3033,55.0860,98.9984,127.1278,74.2681,149.9619,195.3150,60.6386,91.8901,113.4004,104.8248,66.0335,71.0124,30.5092,44.6853,27.8502
-9434520,4777540,2.59,54.2376,58.2660,16.7373,49.2406,44.8729,58.2618,60.8200,47.5581,55.7300,28.2398,5.0838,65.8001,40.7515,68.0308,74.3870,83.2387,69.0834,91.4736,54.9775,99.0319,126.7066,74.2312,149.3233,194.8279,60.7558,91.8924,112.9413,104.7106,65.7093,70.9730,30.4145,44.5408,27.8422
-9434500,4777540,2.61,53.8447,57.9778,16.7857,49.2756,45.5305,58.3785,60.8186,47.5455,55.8178,28.6004,5.2664,65.5076,40.8327,67.7768,74.4932,83.2201,69.0382,91.6574,54.8554,99.0674,126.2447,74.1953,148.6082,194.2839,60.8937,91.9013,112.4209,104.5760,65.3490,70.9263,30.3049,44.3798,27.8339
-9434480,4777540,2.63,53.4210,57.6621,16.8416,49.3158,46.2347,58.4916,60.8157,47.5377,55.9221,29.0033,5.4716,65.1964,40.9272,67.5062,74.6075,83.1957,68.9927,91.8504,54.7213,99.1039,125.7511,74.1622,147.8269,193.6913,61.0520,91.9183,111.8451,104.4212,64.9584,70.8719,30.1812,44.2048,27.8254
-9434460,4777540,2.66,52.9731,57.3231,16.9048,49.3610,46.9735,58.5969,60.8112,47.5360,56.0430,29.4447,5.6975,64.8721,41.0348,67.2238,74.7281,83.1649,68.9482,92.0483,54.5769,99.1405,125.2345,74.1337,146.9898,193.0580,61.2301,91.9445,111.2203,104.2468,64.5433,70.8102,30.0442,44.0184,27.8171
-9434440,4777540,2.69,52.5074,56.9646,16.9751,49.4110,47.7358,58.6909,60.8048,47.5413,56.1803,29.9204,5.9423,64.5399,41.1550,66.9342,74.8532,83.1276,68.9060,92.2476,54.4238,99.1762,124.7026,74.1110,146.1067,192.3917,61.4270,91.9806,110.5527,104.0537,64.1090,70.7413,29.8950,43.8229,27.8092
-9434420,4777540,2.72,52.0297,56.5907,17.0521,49.4653,48.5115,58.7710,60.7966,47.5544,56.3333,30.4263,6.2040,64.2044,41.2872,66.6411,74.9811,83.0837,68.8670,92.4452,54.2635,99.2102,124.1624,74.0950,145.1872,191.6996,61.6414,92.0269,109.8489,103.8431,63.6608,70.6655,29.7348,43.6204,27.8017
-9434400,4777540,2.76,51.5453,56.2051,17.1351,49.5236,49.2915,58.8352,60.7865,47.5755,56.5010,30.9577,6.4804,63.8696,41.4306,66.3482,75.1103,83.0331,68.8320,92.6382,54.0975,99.2420,123.6200,74.0864,144.2404,190.9884,61.8717,92.0836,109.1153,103.6163,63.2033,70.5833,29.5649,43.4132,27.7950
-9434380,4777540,2.80,51.0590,55.8112,17.2236,49.5854,50.0679,58.8820,60.7745,47.6049,56.6824,31.5103,6.7693,63.5390,41.5841,66.0583,75.2394,82.9761,68.8015,92.8244,53.9273,99.2709,123.0807,74.0855,143.2745,190.2641,62.1164,92.1504,108.3579,103.3748,62.7409,70.4953,29.3866,43.2031,27.7891
-9434360,4777540,2.83,50.5750,55.4124,17.3170,49.6501,50.8337,58.9106,60.7607,47.6426,56.8760,32.0796,7.0685,63.2155,41.7467,65.7739,75.3672,82.9129,68.7760,93.0019,53.7540,99.2964,122.5489,74.0926,142.2972,189.5323,62.3736,92.2269,107.5828,103.1203,62.2774,70.4019,29.2014,42.9916,27.7840
-9434340,4777540,2.87,50.0970,55.0117,17.4145,49.7173,51.5831,58.9210,60.7451,47.6884,57.0802,32.6610,7.3759,62.9013,41.9172,65.4972,75.4924,82.8439,68.7558,93.1694,53.5790,99.3181,122.0282,74.1076,141.3153,188.7976,62.6414,92.3123,106.7956,102.8546,61.8161,70.3037,29.0107,42.7805,27.7798
-9434320,4777540,2.91,49.6281,54.6118,17.5155,49.7864,52.3113,58.9131,60.7279,47.7420,57.2934,33.2506,7.6892,62.5983,42.0943,65.2296,75.6142,82.7695,68.7411,93.3256,53.4033,99.3358,121.5215,74.1301,140.3349,188.0643,62.9179,92.4058,106.0013,102.5793,61.3600,70.2014,28.8157,42.5708,27.7766
-9434300,4777540,2.96,49.1710,54.2152,17.6193,49.8568,53.0144,58.8877,60.7092,47.8028,57.5139,33.8442,8.0065,62.3080,42.2768,64.9723,75.7317,82.6903,68.7319,93.4699,53.2278,99.3490,121.0308,74.1599,139.3612,187.3358,63.2012,92.5065,105.2048,102.2962,60.9117,70.0956,28.6180,42.3638,27.7744
-9434280,4777540,3.00,48.7278,53.8240,17.7250,49.9280,53.6895,58.8455,60.6892,47.8704,57.7398,34.4381,8.3260,62.0312,42.4636,64.7263,75.8441,82.6066,68.7282,93.6018,53.0533,99.3577,120.5578,74.1964,138.3990,186.6150,63.4894,92.6133,104.4103,102.0069,60.4731,69.9869,28.4186,42.1603,27.7732
-9434260,4777540,3.04,48.3003,53.4401,17.8321,49.9995,54.3342,58.7878,60.6680,47.9441,57.9696,35.0289,8.6457,61.7685,42.6533,64.4919,75.9509,82.5192,68.7298,93.7209,52.8806,99.3617,120.1032,74.2390,137.4518,185.9042,63.7809,92.7251,103.6217,101.7130,60.0460,69.8759,28.2189,41.9610,27.7729
-9434240,4777540,3.09,47.8898,53.0651,17.9400,50.0709,54.9469,58.7156,60.6459,48.0234,58.2014,35.6135,8.9642,61.5203,42.8449,64.2696,76.0515,82.4284,68.7366,93.8274,52.7101,99.3608,119.6677,74.2871,136.5229,185.2051,64.0738,92.8408,102.8423,101.4160,59.6317,69.7630,28.0199,41.7667,27.7735
-9434220,4777540,3.13,47.4973,52.7003,18.0479,50.1415,55.5267,58.6305,60.6229,48.1075,58.4338,36.1889,9.2801,61.2866,43.0374,64.0593,76.1455,82.3348,68.7484,93.9213,52.5425,99.3550,119.2513,74.3399,135.6148,184.5190,64.3667,92.9592,102.0751,101.1173,59.2313,69.6488,27.8226,41.5776,27.7750
-9434200,4777540,3.17,47.1234,52.3469,18.1554,50.2111,56.0730,58.5338,60.5993,48.1959,58.6653,36.7529,9.5920,61.0671,43.2297,63.8608,76.2327,82.2388,68.7649,94.0028,52.3781,99.3441,118.8537,74.3967,134.7294,183.8469,64.6582,93.0793,101.3224,100.8181,58.8454,69.5338,27.6280,41.3942,27.7773
-9434180,4777540,3.22,46.7685,52.0056,18.2620,50.2792,56.5859,58.4270,60.5751,48.2879,58.8944,37.3031,9.8988,60.8617,43.4209,63.6739,76.3127,82.1410,68.7859,94.0724,52.2171,99.3283,118.4744,74.4570,133.8681,183.1892,64.9469,93.2001,100.5862,100.5195,58.4746,69.4183,27.4367,41.2166,27.7804
-9434160,4777540,3.26,46.4328,51.6772,18.3671,50.3455,57.0657,58.3115,60.5506,48.3830,59.1200,37.8379,10.1997,60.6696,43.6104,63.4982,76.3854,82.0417,68.8110,94.1305,52.0599,99.3075,118.1127,74.5200,133.0317,182.5462,65.2319,93.3205,99.8683,100.2225,58.1190,69.3028,27.2495,41.0449,27.7843
-9435160,4777560,2.57,39.6098,50.5590,16.2048,48.9921,72.4251,70.5761,61.5920,43.4858,52.9623,32.9165,6.8265,52.2152,39.4846,56.4315,78.3833,85.2224,65.4077,101.6017,51.8721,101.3881,106.4342,69.3064,128.7698,178.0044,59.8926,87.5609,102.5446,105.6164,53.5143,71.5899,29.8161,39.3201,27.1851
-9435140,4777560,2.57,40.1469,50.8443,16.2236,49.0022,71.4163,70.1290,61.5641,43.6294,53.0645,32.7442,6.7572,52.7181,39.5266,56.8624,78.2430,85.1551,65.5390,101.2364,51.9906,101.3093,107.1908,69.4859,129.5459,178.6533,59.9192,87.7228,102.9400,105.5936,53.9677,71.5730,29.8393,39.5162,27.2089
-9435120,4777560,2.57,40.7232,51.1489,16.2446,49.0133,70.3320,69.6453,61.5338,43.7862,53.1761,32.5622,6.6858,53.2577,39.5741,57.3243,78.0909,85.0806,65.6815,100.8416,52.1163,101.2224,108.0008,69.6800,130.3716,179.3409,59.9510,87.8973,103.3581,105.5646,54.4525,71.5526,29.8628,39.7253,27.2346
-9435100,4777560,2.57,41.3388,51.4732,16.2678,49.0252,69.1725,69.1258,61.5012,43.9557,53.2964,32.3699,6.6117,53.8337,39.6269,57.8169,77.9269,84.9992,65.8350,100.4179,52.2491,101.1277,108.8638,69.8884,131.2473,180.0676,59.9874,88.0841,103.7997,105.5301,54.9688,71.5290,29.8869,39.9475,27.2623
-9435080,4777560,2.57,41.9930,51.8169,16.2928,49.0379,67.9396,68.5720,61.4663,44.1374,53.4247,32.1665,6.5347,54.4453,39.6843,58.3397,77.7513,84.9113,65.9990,99.9659,52.3892,101.0254,109.7787,70.1104,132.1730,180.8332,60.0277,88.2825,104.2652,105.4906,55.5162,71.5026,29.9119,40.1826,27.2918
-9435060,4777560,2.57,42.6843,52.1798,16.3194,49.0511,66.6362,67.9860,61.4294,44.3304,53.5601,31.9516,6.4541,55.0907,39.7456,58.8912,77.5647,84.8176,66.1729,99.4872,52.5365,100.9160,110.7433,70.3453,133.1474,181.6367,60.0711,88.4916,104.7549,105.4472,56.0936,71.4738,29.9381,40.4303,27.3230
-9435040,4777560,2.57,43.4106,52.5611,16.3471,49.0646,65.2670,67.3707,61.3906,44.5335,53.7014,31.7247,6.3696,55.7677,39.8102,59.4695,77.3676,84.7186,66.3558,98.9837,52.6907,100.7999,111.7541,70.5917,134.1686,182.4764,60.1166,88.7102,105.2683,105.4008,56.6995,71.4429,29.9659,40.6900,27.3557
-9435020,4777560,2.57,44.1685,52.9594,16.3756,49.0781,63.8385,66.7301,61.3504,44.7454,53.8471,31.4857,6.2808,56.4730,39.8771,60.0717,77.1611,84.6152,66.5468,98.4583,52.8514,100.6781,112.8067,70.8481,135.2330,183.3495,60.1632,88.9367,105.8047,105.3525,57.3314,71.4105,29.9957,40.9605,27.3899
-9435000,4777560,2.57,44.9540,53.3732,16.4042,49.0915,62.3590,66.0686,61.3089,44.9642,53.9958,31.2347,6.1874,57.2024,39.9453,60.6945,76.9464,84.5086,66.7443,97.9143,53.0180,100.5513,113.8949,71.1126,136.3360,184.2521,60.2097,89.1693,106.3625,105.3035,57.9861,71.3772,30.0278,41.2407,27.4252
-9434980,4777560,2.57,45.7618,53.8001,16.4326,49.1043,60.8387,65.3920,61.2666,45.1880,54.1455,30.9722,6.0893,57.9508,40.0136,61.3334,76.7250,84.3997,66.9467,97.3559,53.1896,100.4208,115.0113,71.3829,137.4714,185.1792,60.2550,89.4058,106.9395,105.2552,58.6595,71.3437,30.0624,41.5289,27.4614
